기준년도,시군명,지역교육청명,지역명,학교명,학교급명,설립구분명,주야간명,제외여부,제외사유,1학년학급수(개),2학년학급수(개),3학년학급수(개),4학년학급수(개),5학년학급수(개),6학년학급수(개),특수학급수(개),순회학급수(개),합계사항
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,동두천여자중학교,,사립,주간,N,,5,5,5,,,,0,0,15(0)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,동두천중학교,,사립,주간,N,,5,5,5,,,,0,0,15(0)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,보영여자중학교,,사립,주간,N,,5,5,5,,,,0,0,15(0)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,신흥중학교,,사립,주간,N,,5,5,5,,,,0,0,15(0)
2016,동두천시,경기도교육청,경기도 동두천시,보영여자고등학교,,사립,주간,N,,7,8,8,,,,1,0,24(1)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,생연중학교,,공립,주간,N,,6,5,5,,,,4,1,21(5)
2016,동두천시,경기도교육청,경기도 동두천시,동두천고등학교,,사립,주간,N,,5,5,5,,,,0,0,15(0)
2016,동두천시,경기도교육청,경기도 동두천시,신흥고등학교,,사립,주간,N,,4,4,4,,,,0,0,12(0)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,보산초등학교,,공립,,N,,2,2,2,2,2,2,1,0,13(1)
2016,동두천시,경기도교육청,경기도 동두천시,한국문화영상고등학교,,사립,주간,N,,8,8,8,,,,0,0,24(0)
2016,동두천시,경기도교육청,경기도 동두천시,동두천중앙고등학교,,공립,주간,N,,7,7,7,,,,4,1,26(5)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,탑동초등학교,,공립,,N,,1,2,2,2,1,2,0,0,10(0)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,동두천초등학교,,공립,,N,,2,2,2,2,2,2,1,0,13(1)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,동보초등학교,,공립,,N,,2,2,1,1,1,1,1,0,9(1)
2016,동두천시,경기도동두천양주교육지원청,경기도 동두천시,소요초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,상도중학교,,공립,주간,N,,6,6,7,,,,1,0,20(1)
2016,부천시,경기도교육청,경기도 부천시,부천고등학교,,공립,주간,N,,14,14,14,,,,0,0,42(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,덕산중학교,,공립,주간,N,,12,12,12,,,,2,0,38(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부인중학교,,공립,주간,N,,9,9,10,,,,1,0,29(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부일중학교,,공립,주간,N,,5,5,7,,,,1,0,18(1)
2016,부천시,경기도교육청,경기도 부천시,역곡고등학교,,공립,주간,N,,6,6,6,,,,2,0,20(2)
2016,부천시,경기도교육청,경기도 부천시,덕산고등학교,,공립,주간,N,,11,10,12,,,,1,1,35(2)
2016,부천시,경기도교육청,경기도 부천시,도당고등학교,,공립,주간,N,,14,14,14,,,,1,0,43(1)
2016,부천시,경기도교육청,경기도 부천시,상원고등학교,,공립,주간,N,,10,10,10,,,,0,0,30(0)
2016,부천시,경기도교육청,경기도 부천시,수주고등학교,,공립,주간,N,,8,10,10,,,,3,0,31(3)
2016,부천시,경기도교육청,경기도 부천시,경기예술고등학교,,공립,주간,N,,6,6,6,,,,0,0,18(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천남중학교,,공립,주간,N,,6,7,6,,,,2,0,21(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천동여자중학교,,공립,주간,N,,6,8,9,,,,0,0,23(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천동중학교,,공립,주간,N,,5,5,6,,,,0,0,16(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천부곡중학교,,공립,주간,N,,5,6,5,,,,1,0,17(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천부흥중학교,,공립,주간,N,,5,5,5,,,,1,0,16(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천북여자중학교,,공립,주간,N,,5,6,6,,,,0,0,17(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천북중학교,,공립,주간,N,,6,6,8,,,,0,0,20(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천여월중학교,,공립,주간,N,,9,7,8,,,,3,0,27(3)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천여자중학교,,공립,주간,N,,7,7,8,,,,0,0,22(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천중학교,,공립,주간,N,,9,8,9,,,,1,0,27(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부일초등학교,,공립,,N,,2,3,2,3,2,3,1,1,17(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천여월초등학교,,공립,,N,,4,4,4,4,4,4,0,0,24(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,송내초등학교,,공립,,N,,2,2,3,2,2,2,1,0,14(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,까치울초등학교,,공립,,N,,2,3,3,2,2,3,2,0,17(2)
2016,부천시,경기도교육청,경기도 부천시,부명고등학교,,공립,주간,N,,14,14,14,,,,1,0,43(1)
2016,부천시,경기도교육청,경기도 부천시,경기국제통상고등학교,,공립,주간,N,,12,12,12,,,,3,0,39(3)
2016,부천시,경기도교육청,경기도 부천시,정명고등학교,,사립,주간,N,,14,15,15,,,,0,0,44(0)
2016,부천시,경기도교육청,경기도 부천시,정명정보고등학교,,사립,주간,N,,12,12,12,,,,0,0,36(0)
2016,부천시,경기도교육청,경기도 부천시,상동고등학교,,공립,주간,N,,10,10,10,,,,0,0,30(0)
2016,부천시,경기도교육청,경기도 부천시,부천공업고등학교,,공립,주간,N,,16,16,16,,,,2,0,50(2)
2016,부천시,경기도교육청,경기도 부천시,부천북고등학교,,공립,주간,N,,14,15,15,,,,1,0,45(1)
2016,부천시,경기도교육청,경기도 부천시,부천여자고등학교,,공립,주간,N,,13,13,14,,,,0,0,40(0)
2016,부천시,경기도교육청,경기도 부천시,부천정보산업고등학교,,공립,주간,N,,12,12,12,,,,3,0,39(3)
2016,부천시,경기도부천교육지원청,경기도 부천시,성주중학교,,공립,주간,N,,8,8,7,,,,2,0,25(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,신도초등학교,,공립,,N,,5,5,5,5,5,5,1,0,31(1)
2016,부천시,경기도교육청,경기도 부천시,원미고등학교,,공립,주간,N,,14,14,14,,,,2,0,44(2)
2016,부천시,경기도교육청,경기도 부천시,원종고등학교,,공립,주간,N,,12,12,12,,,,2,0,38(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,고리울초등학교,,공립,,N,,4,4,5,4,4,4,2,0,27(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,상도초등학교,,공립,,N,,3,3,3,3,3,4,0,0,19(0)
2016,부천시,경기도교육청,경기도 부천시,심원고등학교,,공립,주간,N,,14,14,15,,,,1,0,44(1)
2016,부천시,경기도교육청,경기도 부천시,상동고등학교부설방송통신고등학교,,공립,주간,N,,3,3,3,,,,0,0,9(0)
2016,부천시,경기도교육청,경기도 부천시,시온고등학교,,사립,주간,N,,15,14,15,,,,0,0,44(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부명중학교,,공립,주간,N,,7,7,7,,,,1,0,22(1)
2016,부천시,경기도교육청,경기도 부천시,소명여자고등학교,,사립,주간,N,,13,13,13,,,,1,0,40(1)
2016,부천시,경기도교육청,경기도 부천시,소사고등학교,,공립,주간,N,,10,10,12,,,,2,0,34(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,소안초등학교,,공립,,N,,4,4,5,4,3,4,0,0,24(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천송일초등학교,,공립,,N,,5,5,5,5,5,6,2,0,33(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천양지초등학교,,공립,,N,,4,4,4,3,3,3,1,0,22(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,상미초등학교,,공립,,N,,3,2,3,3,3,3,0,0,17(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,동산초등학교,,공립,,N,,3,3,3,3,2,3,0,0,17(0)
2016,부천시,경기도교육청,경기도 부천시,상일고등학교,,공립,주간,N,,12,12,12,,,,0,0,36(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,계남초등학교,,공립,,N,,6,6,7,7,7,6,0,0,39(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,고강초등학교,,공립,,N,,4,4,4,5,4,5,2,0,28(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,도당초등학교,,공립,,N,,6,6,8,7,7,6,2,0,42(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천중원초등학교,,공립,,N,,2,2,3,2,2,3,0,0,14(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천초등학교,,공립,,N,,3,3,3,2,2,1,1,0,15(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,상동초등학교,,공립,,N,,7,7,8,6,6,6,1,0,41(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,상원초등학교,,공립,,N,,4,4,4,4,4,4,2,0,26(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,상인초등학교,,공립,,N,,7,9,7,7,8,8,1,0,47(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,상일초등학교,,공립,,N,,6,7,7,6,7,7,0,0,40(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,상지초등학교,,공립,,N,,3,3,3,3,2,4,1,0,19(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,성주초등학교,,공립,,N,,4,5,5,4,4,5,1,0,28(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,소사초등학교,,공립,,N,,4,5,4,4,4,5,3,0,29(3)
2016,부천시,경기도부천교육지원청,경기도 부천시,소일초등학교,,공립,,N,,3,3,3,3,2,4,1,0,19(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,심곡초등학교,,공립,,N,,4,5,5,4,4,4,2,0,28(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,심원초등학교,,공립,,N,,5,4,5,5,4,5,1,0,29(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,약대초등학교,,공립,,N,,3,3,3,3,3,3,1,0,19(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,오정초등학교,,공립,,N,,4,4,5,5,5,5,2,0,30(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,원미초등학교,,공립,,N,,5,4,5,4,4,5,2,0,29(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,원종초등학교,,공립,,N,,5,4,5,5,5,6,1,0,31(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,중흥초등학교,,공립,,N,,6,6,6,6,6,6,0,0,36(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,창영초등학교,,공립,,N,,7,7,6,7,6,7,2,0,42(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,도원초등학교,,공립,,N,,3,3,3,4,3,4,1,0,21(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,동곡초등학교,,공립,,N,,6,6,6,5,5,5,0,0,33(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,범박초등학교,,공립,,N,,5,5,5,4,4,3,1,0,27(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,복사초등학교,,공립,,N,,1,1,1,1,1,2,1,0,8(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부광초등학교,,공립,,N,,2,3,3,3,3,3,2,0,19(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부명초등학교,,공립,,N,,3,3,3,3,2,3,1,0,18(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부원초등학교,,공립,,N,,3,2,2,3,2,3,0,0,15(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부인초등학교,,공립,,N,,4,4,4,3,3,3,1,0,22(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,상동중학교,,공립,주간,N,,8,8,8,,,,1,0,25(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,상일중학교,,공립,주간,N,,9,8,9,,,,0,0,26(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,석천초등학교,,공립,,N,,7,7,8,7,7,7,0,0,43(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천일신초등학교,,공립,,N,,7,7,7,8,7,7,1,0,44(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,솔안초등학교,,공립,,N,,2,2,2,1,2,2,0,0,11(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,옥산초등학교,,공립,,N,,1,1,1,1,1,1,0,0,6(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,성곡초등학교,,공립,,N,,4,4,4,4,4,4,2,0,26(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,중동초등학교,,공립,,N,,6,6,6,5,5,4,1,0,33(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천덕산초등학교대장분교장,,공립,,N,,0,0,0,0,1,1,0,0,2(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천동초등학교,,공립,,N,,4,4,5,4,4,4,1,0,26(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천부곡초등학교,,공립,,N,,3,3,3,3,3,4,1,0,20(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천부안초등학교,,공립,,N,,5,4,5,5,5,5,0,0,29(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천부흥초등학교,,공립,,N,,5,6,6,5,4,5,1,0,32(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천북초등학교,,공립,,N,,6,6,6,6,5,6,2,0,37(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천삼정초등학교,,공립,,N,,2,2,2,3,2,2,2,0,15(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천서초등학교,,공립,,N,,6,5,6,4,4,5,1,0,31(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천수주초등학교,,공립,,N,,4,4,4,4,3,4,1,0,24(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천신흥초등학교,,공립,,N,,3,3,4,3,3,3,2,0,21(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천역곡초등학교,,공립,,N,,5,5,5,4,4,4,1,0,28(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천원일초등학교,,공립,,N,,3,4,4,3,3,3,2,0,22(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천중앙초등학교,,공립,,N,,4,4,4,4,3,4,1,0,24(1)
2016,부천시,경기도교육청,경기도 부천시,송내고등학교,,공립,주간,N,,12,12,10,,,,0,0,34(0)
2016,부천시,경기도교육청,경기도 부천시,범박고등학교,,공립,주간,N,,10,10,11,,,,2,0,33(2)
2016,부천시,경기도교육청,경기도 부천시,중원고등학교,,공립,주간,N,,14,14,15,,,,2,0,45(2)
2016,부천시,경기도교육청,경기도 부천시,중흥고등학교,,공립,주간,N,,14,14,15,,,,2,0,45(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천일신중학교,,공립,주간,N,,14,12,12,,,,2,0,40(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,수주중학교,,공립,주간,N,,7,9,8,,,,2,0,26(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,원미중학교,,공립,주간,N,,4,4,5,,,,1,0,14(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,까치울중학교,,공립,주간,N,,7,7,7,,,,1,0,22(1)
2016,부천시,경기도교육청,경기도 부천시,계남고등학교,,공립,주간,N,,14,13,15,,,,2,0,44(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,석천중학교,,공립,주간,N,,11,10,11,,,,1,0,33(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,성곡중학교,,공립,주간,N,,9,9,10,,,,2,0,30(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,소명여자중학교,,사립,주간,N,,5,7,8,,,,1,0,21(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,소사중학교,,공립,주간,N,,7,7,8,,,,2,0,24(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,심원중학교,,공립,주간,N,,8,7,8,,,,2,0,25(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,역곡중학교,,공립,주간,N,,9,9,8,,,,2,0,28(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,중원중학교,,공립,주간,N,,6,6,7,,,,2,0,21(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,중흥중학교,,공립,주간,N,,9,9,10,,,,0,0,28(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,계남중학교,,공립,주간,N,,9,9,9,,,,0,0,27(0)
2016,부천시,경기도부천교육지원청,경기도 부천시,내동중학교,,공립,주간,N,,4,5,6,,,,1,1,17(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천남초등학교,,공립,,N,,5,7,6,6,5,5,2,0,36(2)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천대명초등학교,,공립,,N,,5,5,6,5,5,5,1,0,32(1)
2016,부천시,경기도부천교육지원청,경기도 부천시,부천덕산초등학교,,공립,,N,,5,4,5,4,4,4,2,0,28(2)
2016,성남시,경기도성남교육지원청,경기도 성남시 수정구,성남수정초등학교,,공립,,N,,4,3,4,4,4,5,2,0,26(2)
2016,성남시,경기도성남교육지원청,경기도 성남시 수정구,복정초등학교,,공립,,N,,3,4,3,2,2,2,1,0,17(1)
2016,성남시,경기도성남교육지원청,경기도 성남시 분당구,분당초등학교,,공립,,N,,5,5,6,6,5,7,1,0,35(1)
